Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
20,12.0,1.8,2.5,-,-,-,1.5,-,18.5,5.5,19.2,-
21,19.1,T,3.9,-,2.9,-,-,-,4.8,-,11.2,0.2
22,56.7,-,0.8,-,1.0,-,-,-,3.0,3.0,57.8,8.5
23,100.9,12.6,35.0,-,40.1,-,-,T,2.5,-,81.8,T
24,T,36.2,15.0,4.7,7.5,-,T,-,-,0.7,46.6,-
25,-,17.5,31.6,2.0,-,-,-,-,6.1,-,15.3,-
26,-,26.3,-,T,T,-,-,-,10.3,-,24.7,-
27,0.1,15.9,1.0,47.5,1.6,T,-,12.5,243.5,-,25.5,41.0
28,6.5,-,-,22.4,-,2.5,-,15.5,2.0,2.0,-,12.8
29,32.0,-,-,-,-,64.5,-,-,0.5,73.0,4.5,3.7
30,11.5,,-,1.2,-,4.5,-,-,1.1,32.0,21.0,1.1
31,13.8,,0.2,,-,,0.5,-,,4.0,,4.1
總和值,477.2,315.8,365.5,280.4,190.0,397.7,211.1,100.6,1027.7,667.9,521.7,200.9
1,0.1,15.0,1.5,15.2,-,-,5.0,-,51.5,-,38.4,69.0
2,-,13.0,-,-,2.6,367.0,5.0,5.0,27.0,-,31.5,40.5
3,15.0,-,-,-,-,145.0,T,-,29.2,21.0,24.5,18.0
4,5.0,-,1.0,-,-,63.5,12.0,-,-,87.0,59.5,0.3
5,-,3.5,-,-,-,0.5,-,-,-,8.5,19.5,3.5
6,18.7,0.5,20.8,0.7,-,-,-,-,-,90.0,0.5,3.5
7,0.2,-,8.6,1.5,-,-,17.5,-,-,43.5,1.0,35.5
8,T,14.5,3.5,-,-,-,2.0,-,1.0,107.0,36.5,14.0
9,1.0,15.1,2.5,-,3.6,-,-,-,-,0.2,34.0,10.0
10,-,-,47.8,-,-,-,10.0,-,-,7.0,1.2,0.4
11,3.3,-,1.2,20.5,-,2.9,1.5,-,-,56.0,25.5,0.1
12,1.7,-,0.5,18.0,5.5,18.5,-,-,1.0,48.0,16.0,40.5
13,29.3,-,8.0,1.5,20.2,25.5,-,-,76.0,372.0,64.0,58.0
14,30.9,-,7.2,1.0,-,136.0,-,-,20.8,235.0,16.5,7.0
15,15.3,-,-,-,46.0,43.5,-,-,-,35.0,2.5,5.5
16,8.0,-,18.8,-,44.0,94.5,-,-,-,30.0,1.0,64.0
17,0.2,-,1.5,T,3.5,64.5,-,-,-,68.5,-,46.5
18,-,0.8,2.0,12.6,-,36.0,-,-,-,60.5,55.0,43.0
19,3.0,-,3.3,3.3,3.0,4.5,-,-,-,124.0,43.5,45.5
20,8.5,8.5,T,4.5,2.0,-,-,-,-,116.5,49.0,4.5
21,1.5,5.1,2.0,18.0,9.0,-,-,13.0,-,21.5,24.5,-
22,-,23.3,4.0,20.8,-,-,-,1.5,-,-,29.5,-
23,T,10.0,5.5,-,-,-,-,0.3,-,0.5,18.0,-
24,3.4,43.7,-,1.5,19.5,-,-,-,-,9.8,5.8,-
25,3.5,45.9,26.6,-,9.0,-,-,-,-,3.3,41.0,-
26,1.5,21.0,8.9,4.5,-,1.5,-,-,-,-,14.2,-
27,0.9,1.0,-,27.0,10.5,-,-,1.5,-,9.0,17.0,0.5
28,9.9,2.1,-,-,0.6,-,5.5,-,50.5,19.5,T,1.0
29,-,,-,-,1.5,0.2,95.5,-,50.5,5.5,-,45.0
30,11.0,,-,-,-,5.5,1.5,4.5,-,2.0,51.0,19.2
31,7.6,,34.5,,1.0,,4.5,9.0,,26.5,,16.5
總和值,179.5,223.0,209.7,150.6,181.5,1009.1,160.0,34.8,307.5,1607.3,720.6,591.5
1,4.0,23.5,-,-,-,3.0,-,1.9,-,-,52.0,-
2,0.5,26.0,-,-,1.5,-,-,-,-,-,80.5,-
3,0.7,48.0,-,-,4.1,-,-,40.0,-,2.5,7.5,-
4,-,70.5,-,-,-,-,-,-,-,98.0,9.7,0.5
5,9.3,17.0,6.5,-,-,7.0,0.5,-,8.0,21.0,52.0,6.0
6,71.0,-,8.2,15.0,-,0.5,-,-,-,0.1,2.0,1.0
7,103.0,23.0,3.4,6.5,-,3.6,2.5,-,25.5,0.5,-,36.0
8,117.0,18.1,34.0,-,29.5,2.3,-,-,166.0,23.0,-,42.0
9,19.5,14.0,T,-,-,0.5,-,-,334.0,10.0,18.0,35.5
10,-,9.5,-,-,-,-,87.0,-,104.0,19.5,17.5,11.8
11,-,20.0,-,-,-,14.5,162.0,0.4,0.5,98.0,-,10.5
12,-,-,-,6.0,-,-,-,32.5,-,44.0,0.5,17.0
13,1.6,-,-,-,-,0.2,-,1.5,-,11.0,15.5,16.5
14,-,-,T,7.5,0.4,34.5,-,57.5,13.5,6.0,1.9,28.0
15,-,-,1.5,18.5,-,73.0,-,0.9,41.0,5.0,-,7.8
16,-,-,4.0,9.0,-,1.7,8.5,2.2,2.5,7.8,0.9,0.2
17,0.9,6.0,8.5,16.5,-,7.5,-,4.5,-,37.0,15.0,1.0
18,7.0,-,-,-,-,1.5,-,-,-,2.0,2.5,-
19,18.5,-,0.4,-,-,2.2,-,7.0,-,16.5,23.0,-
