Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
23,0.1,-,T,54.0,-,-,-,23.5,-,T,-,41.1
24,-,-,-,T,0.7,-,-,11.5,4.0,1.0,-,-
25,-,6.5,-,-,0.5,-,-,0.5,0.8,0.3,3.5,0.7
26,-,-,-,0.3,-,-,-,28.4,-,0.5,0.1,-
27,T,T,-,0.2,-,-,-,111.0,-,-,-,-
28,6.0,T,1.1,3.5,-,-,-,153.5,-,-,T,-
29,T,,T,-,-,-,-,130.0,T,-,T,T
30,-,,2.4,-,-,-,-,18.0,0.5,T,-,-
31,T,,T,,-,,-,-,,28.0,,0.2
總和值,53.9,14.1,38.4,74.0,22.8,206.2,111.1,493.1,254.3,37.0,30.7,54.8
1,T,T,T,-,3.0,T,19.7,12.0,24.5,-,1.9,T
2,3.5,0.4,-,-,4.2,0.2,38.0,1.5,T,-,-,-
3,T,1.5,-,T,0.7,-,13.6,T,T,-,-,-
4,-,-,-,0.5,1.1,1.5,-,T,T,-,5.0,3.4
5,5.1,0.4,-,2.5,5.3,62.0,-,8.5,-,0.1,-,12.2
6,0.2,-,1.0,1.5,23.8,-,-,-,9.5,13.8,-,7.0
7,-,-,7.3,-,T,-,-,T,0.3,-,T,T
8,0.6,0.7,4.5,-,T,-,-,4.5,16.5,-,-,-
9,-,-,-,-,0.2,-,-,-,-,T,T,-
10,-,-,9.0,-,1.2,4.5,-,-,18.5,-,-,-
11,-,T,12.4,-,T,14.5,T,-,-,-,-,-
12,-,T,-,T,-,9.0,-,-,-,-,-,-
13,T,7.5,0.2,-,1.1,2.2,-,1.0,-,T,-,-
14,-,-,T,1.8,-,8.5,-,T,-,T,-,-
15,12.0,-,T,0.6,9.0,-,-,1.0,-,-,-,T
16,T,-,-,11.5,0.4,0.5,-,5.2,0.1,-,-,-
17,-,-,-,0.5,-,-,-,T,-,-,-,-
18,-,0.9,0.2,0.4,3.7,-,T,1.5,-,-,-,-
19,1.2,-,-,5.8,-,-,32.1,1.5,-,-,-,-
20,3.5,-,-,0.5,30.7,-,T,7.8,-,-,-,0.5
21,-,-,-,1.0,1.0,-,T,11.5,60.5,-,-,0.2
22,-,-,-,-,1.5,-,3.5,-,49.0,-,-,-
23,-,T,0.3,-,9.0,-,T,T,0.7,0.2,-,-
24,-,T,-,-,13.0,T,-,129.0,-,-,-,-
25,T,T,-,-,6.0,29.5,-,26.0,-,T,T,T
26,T,-,0.4,-,27.5,-,-,1.5,-,-,-,-
27,-,0.8,T,-,3.9,-,18.5,-,1.4,1.0,-,-
28,0.9,0.7,-,1.7,19.3,-,0.5,2.1,-,T,-,0.8
29,8.5,,-,-,0.1,-,9.0,T,-,T,-,66.0
30,-,,0.7,-,T,0.5,1.0,T,21.1,T,1.5,1.9
31,-,,-,,T,,1.0,1.8,,10.2,,T
總和值,35.5,12.9,36.0,28.3,165.7,132.9,136.9,216.4,202.1,25.3,8.4,92.0
1,-,-,T,T,6.6,-,-,9.0,-,-,-,T
2,-,-,T,-,-,-,-,T,-,-,-,T
3,-,T,T,-,-,-,-,-,1.0,-,-,T
4,-,T,0.5,T,-,-,-,14.5,-,-,-,0.5
5,-,T,0.2,T,-,-,-,1.5,-,-,-,T
6,0.3,T,-,8.0,0.4,-,-,-,67.0,-,60.5,T
7,T,T,2.5,20.5,4.1,T,-,-,-,-,6.0,-
8,-,-,0.3,-,0.3,0.8,-,-,-,-,1.5,0.5
9,0.3,-,-,-,-,T,-,21.5,T,-,T,1.0
10,0.9,2.0,7.3,0.1,-,-,-,25.0,23.0,-,T,T
11,-,T,-,-,17.0,15.5,-,77.0,-,T,-,T
12,-,0.5,T,6.0,14.9,3.5,-,-,-,-,T,0.5
13,-,7.0,T,-,-,46.5,-,-,-,1.0,1.5,T
14,-,T,12.0,-,-,10.0,0.5,7.5,-,37.5,0.5,-
15,-,4.0,T,-,T,-,34.5,0.5,T,-,-,-
16,-,T,-,-,2.7,-,-,-,-,3.0,T,-
17,T,0.6,-,-,42.4,-,-,18.0,T,5.0,0.5,-
18,T,-,-,9.9,T,-,-,3.5,-,T,T,-
19,-,0.7,-,-,2.3,-,-,-,-,T,T,-
20,-,T,2.5,-,72.0,-,T,-,10.0,-,1.5,-
21,-,-,-,-,9.0,-,-,4.0,T,38.0,3.0,3.0
22,2.1,0.5,-,-,57.0,-,-,-,-,5.0,-,0.5
23,1.5,5.7,-,-,23.8,-,-,-,-,4.5,18.5,3.5
24,-,3.5,-,T,2.6,-,-,-,0.5,T,28.0,0.5
25,2.3,-,-,-,-,-,-,-,1.0,T,-,-
26,14.9,-,0.3,T,3.0,-,-,1.5,0.5,-,-,-
27,3.8,T,14.5,3.7,26.9,-,1.0,7.0,-,-,3.5,1.0
28,8.5,-,1.1,-,6.3,0.7,13.0,-,-,-,T,-
29,-,7.7,T,-,0.5,1.8,9.5,-,T,T,T,T
30,T,,-,T,-,-,10.5,-,T,-,T,1.0
31,-,,T,,-,,17.0,T,,-,,T
總和值,34.6,32.2,41.2,48.2,291.8,78.8,86.0,190.5,103.0,94.0,125.0,12.0
1,-,-,-,-,-,2.5,-,48.5,-,-,-,-
2,-,-,-,-,2.5,-,-,4.5,T,29.5,-,-
3,-,-,-,-,18.0,-,-,-,-,0.5,7.0,-
4,-,-,T,-,T,-,T,3.5,-,-,2.0,-
5,-,0.5,-,-,14.5,8.5,5.5,5.5,1.0,-,17.0,3.0
6,-,-,T,-,T,70.0,38.0,8.0,T,7.5,-,-
7,T,T,-,-,T,-,1.5,57.0,-,11.0,-,T
