Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
13,2.6,-,-,0.1,-,-,-,-,-,-,-,0.2
14,-,-,3.0,68.5,-,T,-,5.5,-,-,-,0.6
15,-,-,2.0,3.8,-,7.0,-,1.5,0.1,0.6,-,-
16,-,-,0.5,0.4,-,-,1.0,-,2.0,8.3,2.5,-
17,-,-,1.0,3.4,-,-,-,-,-,20.1,10.1,-
18,0.5,-,T,-,-,2.5,T,1.0,-,-,-,-
19,15.5,-,3.5,-,-,4.0,-,105.5,-,1.0,1.2,-
20,0.5,-,28.0,-,-,-,-,6.5,-,-,-,-
21,2.0,T,-,-,-,-,8.0,-,-,-,-,4.0
22,T,11.0,-,-,-,-,T,1.5,-,-,0.4,0.5
23,-,0.3,-,-,-,-,7.5,1.7,-,3.2,-,38.0
24,-,0.2,-,6.0,-,-,-,6.5,1.5,-,0.6,24.0
25,T,0.4,-,-,-,-,-,13.5,3.5,-,-,10.0
26,3.5,-,-,-,-,-,-,1.0,-,-,2.5,4.0
27,1.0,0.9,4.5,-,-,-,-,7.0,-,-,-,2.0
28,15.5,5.8,T,-,-,-,-,-,T,-,-,1.5
29,15.5,,-,-,-,-,-,-,-,-,-,-
30,3.0,,0.5,-,-,-,-,-,-,-,-,1.0
31,16.0,,1.0,,-,,-,-,,1.2,,6.5
總和值,210.7,87.1,68.8,89.8,6.5,69.3,204.0,211.5,212.8,59.3,61.2,110.4
1,4.0,-,0.3,3.5,56.2,1.5,-,-,-,1.0,-,0.2
2,9.5,-,-,2.0,1.4,39.2,4.5,-,-,-,-,-
3,16.0,-,7.4,8.5,0.5,26.0,8.0,-,5.0,-,-,-
4,4.5,4.0,-,0.5,T,7.8,-,0.5,1.5,-,-,-
5,1.9,-,-,-,-,-,-,-,8.1,-,-,41.5
6,5.6,-,3.1,-,34.0,T,0.5,-,1.5,4.4,-,48.0
7,0.6,-,12.1,-,5.0,-,-,5.2,-,-,0.8,1.6
8,16.5,-,15.6,-,8.0,-,-,11.3,1.1,0.9,0.3,-
9,0.5,4.0,29.9,-,16.0,-,-,58.8,-,-,-,-
10,0.1,T,11.3,-,1.0,43.5,-,-,-,-,-,-
11,-,1.5,-,30.4,-,51.5,21.0,-,T,-,-,-
12,-,1.5,-,-,-,5.5,-,3.1,-,-,-,-
13,-,T,-,5.4,-,45.0,-,-,-,-,-,-
14,-,0.5,0.1,-,-,41.0,-,-,0.1,-,-,-
15,60.0,-,5.5,-,T,-,-,0.5,2.7,-,-,-
16,22.0,0.5,1.0,29.1,0.5,-,-,-,4.7,-,-,-
17,4.5,1.5,14.0,-,39.0,-,0.2,-,0.6,-,-,-
18,-,28.5,2.9,-,T,-,2.1,17.4,2.5,1.2,0.1,1.0
19,-,T,-,0.3,33.5,-,0.1,24.5,-,0.5,-,3.6
20,1.6,-,-,4.3,10.5,-,-,-,-,-,-,9.3
21,2.9,0.2,-,18.1,-,-,0.6,-,13.7,-,28.5,1.5
22,0.1,-,2.5,1.4,-,13.0,0.3,-,-,-,4.2,-
23,-,2.9,T,-,6.0,39.5,-,3.0,-,-,0.4,-
24,-,26.5,1.0,-,-,27.0,-,-,-,-,-,-
25,-,-,13.0,-,-,5.0,-,-,-,-,1.0,-
26,-,-,-,-,-,T,-,-,-,-,-,-
27,-,-,-,0.8,-,-,-,-,-,0.5,T,-
28,-,0.5,-,0.1,-,-,-,-,2.0,-,-,-
29,-,,5.5,-,-,-,-,-,3.0,0.5,0.3,30.5
30,-,,2.5,-,-,-,-,-,34.0,-,6.7,25.5
31,0.3,,-,,-,,-,0.3,,-,,2.5
總和值,150.6,72.1,127.7,104.4,211.6,345.5,37.3,124.6,80.5,9.0,42.3,165.2
1,-,-,-,1.0,-,8.0,3.4,-,0.5,-,-,-
2,-,-,-,6.0,T,1.0,40.0,-,-,-,-,-
3,-,12.1,-,1.0,-,-,-,39.0,29.5,-,0.5,20.0
4,1.8,14.5,10.0,3.0,-,-,-,1.0,-,0.5,-,0.5
5,11.3,3.0,5.5,1.0,-,-,-,-,-,T,T,2.0
6,0.3,1.5,-,1.5,3.7,-,-,-,-,-,2.0,3.0
7,-,4.0,1.0,2.5,1.0,20.0,-,-,-,-,16.5,13.5
8,-,-,3.0,0.5,-,13.0,-,-,-,-,4.0,16.0
9,-,-,2.5,3.0,-,12.5,-,-,-,-,-,18.5
