Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
總和值,128.5,10.5,79.5,180.0,56.5,376.0,716.5,582.0,1245.5,114.0,45.0,1.0
1,-,-,-,5.0,-,20.5,-,X,22.5,3.0,-,-
2,-,-,-,-,-,8.0,12.5,X,2.0,15.0,0.5,-
3,-,-,-,-,-,28.0,-,18.0,-,-,-,-
4,-,-,-,-,-,106.0,8.5,0.5,79.5,-,-,-
5,-,-,-,-,-,-,-,-,20.0,-,-,-
6,-,-,-,-,-,-,1.0,-,-,-,0.5,-
7,-,-,0.5,-,-,-,-,-,1.0,-,-,-
8,-,-,0.5,-,-,1.5,-,5.0,-,-,-,-
9,-,-,-,-,-,-,2.0,-,-,-,-,-
10,-,-,-,-,-,-,-,2.0,0.5,-,0.5,-
11,-,-,-,0.5,-,-,-,-,-,-,2.5,-
12,-,-,-,16.0,-,14.5,74.5,-,-,-,5.0,-
13,-,-,-,17.0,-,23.5,7.5,-,52.5,23.0,3.0,-
14,-,-,-,-,-,31.0,0.5,-,-,37.5,-,-
15,-,-,-,-,1.5,43.0,3.0,-,-,71.5,-,-
16,-,-,2.5,-,15.5,15.5,8.5,4.5,-,0.5,-,-
17,-,-,-,-,1.5,70.5,2.0,0.5,-,-,-,-
18,-,-,-,-,-,7.5,-,2.5,-,-,-,-
19,-,-,-,11.5,3.5,-,-,-,0.5,-,-,-
20,-,-,-,-,0.5,-,-,-,4.0,-,-,0.5
21,-,-,-,-,-,-,5.5,-,-,-,-,-
22,-,-,-,40.0,0.5,-,-,11.0,-,-,-,-
23,-,-,-,6.0,-,-,-,2.5,-,-,-,-
24,-,-,-,-,12.5,-,3.0,12.5,-,2.0,-,-
25,-,-,-,-,26.0,-,-,0.5,10.0,-,-,-
26,-,-,-,-,-,-,-,1.5,-,-,-,-
27,-,-,-,1.0,-,-,-,25.0,-,-,-,-
28,-,-,-,-,0.5,-,-,29.5,-,-,-,-
29,-,,0.5,-,-,11.5,X,-,0.5,-,-,-
30,-,,-,-,5.0,-,X,-,-,-,-,-
31,-,,2.5,,1.0,,6.5,1.0,,-,,-
總和值,-,-,6.5,97.0,68.0,381.0,135.0,116.5,193.0,152.5,12.0,0.5
1,-,3.0,-,-,-,3.0,46.0,-,-,-,-,-
2,-,-,-,-,-,-,253.5,19.0,-,-,-,-
3,-,-,-,-,-,-,94.5,7.5,-,-,-,-
4,8.0,-,-,-,-,7.0,82.0,28.5,1.5,-,-,-
5,9.0,-,-,-,-,-,33.5,6.5,5.5,-,-,-
6,4.5,-,-,26.5,-,0.5,69.0,42.0,26.5,-,-,-
7,-,-,-,0.5,-,0.5,1.5,2.0,-,-,-,-
8,0.5,-,10.0,-,30.5,-,7.0,0.5,34.0,-,-,-
9,1.5,-,4.5,-,25.5,-,0.5,0.5,1.0,1.0,-,-
10,4.5,-,-,-,7.0,3.0,-,20.0,6.5,9.5,-,-
11,-,3.5,-,-,-,17.5,-,0.5,2.5,-,-,-
12,-,-,-,-,-,2.5,13.0,-,15.5,5.5,-,-
13,-,-,-,-,-,11.0,11.0,107.5,-,-,-,-
14,-,-,-,-,-,125.0,8.0,37.5,-,-,-,-
15,-,-,27.0,-,-,138.0,-,39.0,19.0,-,-,-
16,-,-,-,-,-,1.0,-,8.0,2.5,-,-,-
17,-,-,-,-,-,71.0,-,5.0,6.5,-,-,-
18,-,-,-,-,-,38.5,1.5,8.0,-,0.5,-,-
19,-,-,-,-,-,180.5,151.0,1.0,-,0.5,-,-
20,-,-,1.0,-,-,101.0,1.0,7.5,-,-,-,-
21,-,-,-,-,-,21.5,1.5,2.0,-,-,-,-
22,-,1.0,-,-,-,1.0,48.0,13.5,-,-,-,-
23,-,-,-,-,-,-,-,243.5,21.0,-,-,-
24,-,-,-,-,-,-,4.5,203.0,-,-,-,-
25,-,-,-,1.0,-,-,5.0,41.0,61.5,-,-,-
26,-,-,0.5,3.5,-,7.5,27.5,21.0,-,-,-,-
27,-,-,-,-,-,29.0,27.0,185.0,-,-,-,-
28,-,-,-,-,-,-,60.5,356.5,-,-,-,-
29,2.5,,-,-,-,-,1.0,109.5,-,-,-,-
30,5.0,,-,-,-,31.0,-,20.5,-,-,-,-
31,-,,-,,-,,-,-,,-,,-
總和值,35.5,7.5,43.0,31.5,63.0,790.0,948.0,1536.0,203.5,17.0,-,-
1,-,-,-,-,58.0,2.0,-,35.0,4.0,-,-,-
2,-,-,-,-,1.0,0.5,63.5,42.0,8.0,-,-,-
3,-,-,-,-,-,-,83.5,21.0,72.0,60.0,-,-
4,-,1.0,-,-,3.0,4.0,15.5,0.5,30.5,2.5,2.5,0.5
5,-,8.5,-,-,1.0,-,14.0,29.5,-,-,-,1.0
6,-,-,-,-,46.0,-,28.0,4.0,80.0,1.0,-,7.5
7,-,-,1.0,-,1.5,-,26.5,19.0,-,-,-,-
8,-,-,0.5,-,1.0,-,38.5,-,1.0,-,-,-
9,-,-,5.0,-,-,0.5,74.5,X,13.5,-,-,-
10,-,-,11.5,-,0.5,39.0,98.0,X,16.0,36.0,-,-
11,-,-,8.0,-,-,48.5,80.0,X,-,8.0,-,-
12,-,-,-,-,-,25.0,-,X,-,2.5,-,-
13,-,-,-,-,-,21.0,1.0,-,-,0.5,X,-
14,-,-,-,-,-,62.0,-,14.0,2.0,-,-,-
15,-,-,-,-,34.5,-,-,28.5,7.5,-,-,-
16,0.5,-,-,15.5,0.5,-,-,44.5,-,-,-,-
17,-,-,-,-,0.5,-,-,131.5,-,-,-,-
18,-,-,-,-,18.0,-,6.5,69.0,-,-,-,-
19,-,-,-,64.5,2.0,-,156.0,31.0,-,-,-,-
20,1.0,-,-,-,73.0,-,30.0,2.0,-,-,-,-
21,-,-,-,5.0,2.0,-,35.5,6.5,-,-,-,-
22,-,-,-,0.5,2.5,-,-,-,-,-,-,-
23,-,-,1.5,-,0.5,12.5,-,-,-,-,-,-
24,-,-,0.5,-,6.5,-,-,68.0,-,-,-,-
25,-,1.5,-,-,-,8.0,-,102.5,-,-,-,-
26,-,-,-,-,-,3.0,-,-,-,-,-,-
27,-,-,-,-,2.0,1.0,1.5,-,-,-,-,-
28,-,-,-,-,-,-,34.5,-,-,-,-,1.0
29,-,,-,-,0.5,2.0,-,-,-,-,-,16.0
30,-,,-,-,-,-,1.0,21.0,-,-,1.0,-
31,-,,-,,46.5,,-,-,,-,,-
總和值,1.5,11.0,28.0,85.5,301.0,229.0,788.0,669.5,234.5,110.5,3.5,26.0
1,-,-,-,-,-,-,16.0,-,-,3.0,-,-
2,-,-,-,-,-,-,-,38.5,3.5,-,-,-
3,-,-,-,-,-,-,-,77.5,7.5,-,-,-
4,-,-,-,-,-,-,-,102.0,0.5,-,-,-
5,-,-,0.5,-,-,-,-,1.0,1.5,0.5,-,-
6,-,-,-,14.0,-,16.0,-,-,-,-,13.0,-
